tier,boss_id,boss,job,buff_given,buff_icon,rank,player,dps_value,region,server,is_own_ranked_log,duration_sec,party_comp_others,report_code,fight_id
heavyweight,101,Vamp_Fatale,Astrologian,Divination,213000-213245.png,20,Neko,5949.368220313355,CN,,False,505.945,"Bard,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",ZH79qwzj43AhWkRQ,14
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,1,Unini Star,1064.0901643739405,JP,,False,452.599,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",fBJaqv4wK6HdyZbC,26
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,2,小豆米,1048.7130673985255,CN,,False,509.193,"Dancer,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",BVRbg92KM4XnthJw,21
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,3,Komachi Chan,1041.8065624874034,NA,,False,506.792,"Dancer,DarkKnight,DarkKnight,LimitBreak,Monk,Pictomancer,Samurai,Scholar",rw6Nnk7VCMajR3d4,23
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,4,I' Xi,1029.907519666848,JP,Pandaemonium,True,444.801,"Bard,DarkKnight,LimitBreak,Monk,Paladin,Pictomancer,Samurai,Scholar",Vnt3yQqc2MKjmGfg,39
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,5,利刃飞燕,1023.3496422722118,CN,,False,513.412,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",w423WrcdaApf1Q8t,10
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,6,利刃飞燕,1014.0185132870997,CN,,False,508.848,"Dancer,DarkKnight,DarkKnight,LimitBreak,Samurai,Samurai,Scholar,Summoner",qKkfmRLNQhVgvxjY,46
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,7,섬세,1009.5254581599467,KR,,False,512.026,"Dancer,DarkKnight,Dragoon,LimitBreak,Paladin,Pictomancer,Samurai,Scholar",CL1F9bQ7NrMBVgDd,2
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,8,Player (56),1005.2456134097697,,,False,445.533,"BlackMage,Dancer,DarkKnight,LimitBreak,Monk,Paladin,Samurai,Scholar",a:76x1fTdDJ2ZwK4Nt,86
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,9,Unini Star,996.8319162653212,JP,,False,445.054,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",fBJaqv4wK6HdyZbC,32
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,10,Kestis Redanim,991.9832210688714,EU,,False,441.346,"Bard,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",kXZmAdw6BV789qLt,35
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,11,Komachi Chan,991.1360554365451,NA,,False,509.336,"Dancer,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",aqWVgCXTJjn9h8xp,2
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,12,呆噗,988.0881993312846,CN,,False,509.603,"Dancer,DarkKnight,DarkKnight,LimitBreak,Monk,Pictomancer,Samurai,Scholar",61VqBGjngrYcdLXh,1
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,13,呆噗,984.9035401915738,CN,拉诺西亚,True,510.604,"Dancer,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",8xLgtyZPFYdj7akC,6
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,14,Lina Kizz,981.6527191071426,NA,,False,445.857,"BlackMage,Dancer,DarkKnight,LimitBreak,Monk,Ninja,Paladin,Scholar",AFZTcyb6Dfg7vKNV,50
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,15,Xingyu Ying,980.3030399666283,JP,,False,445.418,"Bard,DarkKnight,LimitBreak,Monk,Paladin,Pictomancer,Samurai,Scholar",ptbKfhVLTrPBk261,30
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,16,Unini Star,975.1721752811083,JP,Pandaemonium,True,444.533,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",D1Fb9yY4GhVKrPkT,8
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,17,Jyren Forgyle,974.8604093191902,NA,,False,465.238,"Dancer,DarkKnight,LimitBreak,Monk,Paladin,RedMage,Samurai,Scholar",Np7Z6Qn4MKfCrbqT,7
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,18,Lina Kizz,972.4385085498171,NA,Midgardsormr,True,453.124,"BlackMage,Dancer,DarkKnight,LimitBreak,Monk,Ninja,Paladin,Scholar",VNHwCpFazm341Dqt,59
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,19,M'yw Tyw,972.2647095252186,NA,,False,462.607,"Dancer,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Warrior,WhiteMage",cx2KGwaZvdLfqYVn,8
heavyweight,101,Vamp_Fatale,Astrologian,The Balance,213000-213204.png,20,由我,972.2036302254824,CN,,False,511.258,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",98QVaX7vFDw3rRKC,43
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,1,Sarah Mischa,904.2957146203357,JP,,False,505.405,"Bard,Dancer,DarkKnight,DarkKnight,LimitBreak,Monk,Pictomancer,Scholar",B1NK84AmtP2yjDfM,40
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,2,Neru Stella,895.9610389933197,JP,,False,511.565,"Dancer,DarkKnight,Dragoon,Gunbreaker,Pictomancer,Samurai,Scholar",wapyDGrzqQkgTfvH,10
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,3,피카,894.0249789694113,KR,,False,510.133,"Dancer,DarkKnight,Dragoon,Pictomancer,Samurai,Scholar,Warrior",Qb8fKk2pR6dTYCr4,1
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,4,Lilla Maiden,892.339392687172,JP,,False,504.471,"Dancer,DarkKnight,Monk,Ninja,Paladin,Pictomancer,Scholar",fPQw41xkXRJqLp9K,3
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,5,밍히,888.7094981092491,KR,Tonberry,True,502.119,"Bard,DarkKnight,Ninja,Paladin,Pictomancer,Samurai,Scholar",1AtJGqbCPLcDM7wy,2
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,6,Dolls Beliall,886.0180443530447,JP,,False,511.046,"Dancer,DarkKnight,Dragoon,LimitBreak,Paladin,Pictomancer,RedMage,Scholar",h41NfP9nVcWdpvBk,2
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,7,Unini Star,885.2225168268156,JP,,False,445.054,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",fBJaqv4wK6HdyZbC,32
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,8,Boo World,883.1723579124806,JP,Chocobo,True,507.157,"Dancer,DarkKnight,Dragoon,Monk,Paladin,Pictomancer,Scholar",PZBAaQc247wbvnxz,10
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,9,Chipi Chan,882.0600749869614,JP,Chocobo,True,508.296,"Dancer,DarkKnight,DarkKnight,Dragoon,Pictomancer,Samurai,Scholar",KvbYXz8x4FqJZW7C,11
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,10,Sarah Mischa,881.8061273563164,JP,,False,508.911,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",24wkHWmLr9RcF61z,49
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,11,Yostrah G'hanir,878.8039481864088,NA,Leviathan,True,504.234,"Dancer,DarkKnight,Dragoon,Paladin,Pictomancer,Scholar,Viper",LXBhWKV1dbmvjxPf,20
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,12,贞贞子吖,877.6274499022547,CN,,False,510.4,"Dancer,DarkKnight,DarkKnight,Monk,Ninja,Pictomancer,Scholar",3z4vQ6xTg1VrGdRt,4
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,13,Lilla Maiden,877.2577561335102,JP,,False,514.522,"Dancer,DarkKnight,Monk,Ninja,Paladin,Pictomancer,Scholar",nGqRF8vNCzf6Yy13,4
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,14,섬세,875.7504172073702,KR,,False,507.834,"Bard,DarkKnight,DarkKnight,Dragoon,Monk,Pictomancer,Scholar",dJpk7y4Ywx1BtHX9,52
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,15,Player (18),875.7504172073702,,,False,507.834,"Bard,DarkKnight,DarkKnight,Dragoon,Monk,Pictomancer,Scholar",a:FPrckQaNJGpzKhTn,52
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,16,My Condolences,874.4316128950642,EU,,False,512.372,"Dancer,DarkKnight,DarkKnight,LimitBreak,Monk,Pictomancer,Samurai,Scholar",DMLJBWwyxz3VYZAQ,32
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,17,Belulu Lulu,872.8354909135838,JP,,False,509.958,"Bard,DarkKnight,Dragoon,LimitBreak,Ninja,Paladin,Pictomancer,Scholar",txb97FVHyTRN4BkW,4
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,18,Player (9),870.8319258243623,,,False,510.205,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",a:b8mKxQ1YdzANXwfV,5
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,19,Caro Kann,870.3155722342678,EU,Phoenix,True,425.217,"Bard,DarkKnight,DarkKnight,LimitBreak,Monk,Pictomancer,Reaper,Scholar",6pTWDkfYgPKQ4tBq,20
heavyweight,101,Vamp_Fatale,Astrologian,The Spear,213000-213207.png,20,Nakachin Na,869.4640310850691,JP,,False,508.311,"Bard,DarkKnight,DarkKnight,Monk,Pictomancer,Reaper,Scholar",8TP4ZKDkxbBwgmtC,23
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,1,地獄猫,5021.48731038296,CN,,False,508.324,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",J4fBbw1HMgYVC8vy,51
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,2,Ritsu Maxia,4994.573081253893,JP,Masamune,True,508.846,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",Cz82DPnRH1TgtvFV,47
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,3,Ritsu Maxia,4948.273919056672,JP,,False,506.747,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",txb97FVHyTRN4BkW,3
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,4,长兰白野,4896.870249514881,CN,潮风亭,True,506.227,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",b1hxwJWjFHTdnB26,18
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,5,希罗白,4867.705863773195,CN,,False,508.925,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",WNg4QK7rHGqVLFmw,14
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,6,希罗白,4866.195646465031,CN,龙巢神殿,True,506.755,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",DxHRgq1wTt7AbZhp,26
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,7,Eden Lay,4852.464846780024,EU,,False,425.217,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Pictomancer,Reaper,Scholar",6pTWDkfYgPKQ4tBq,20
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,8,希罗白,4849.998172084972,CN,,False,506.621,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",xzRYMpqhPFAV423r,30
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,9,Player (9),4840.252946924805,,,False,511.23,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",a:VJZRQ6LhnbxGvzF3,36
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,10,Player (4),4830.496629922889,,,False,510.697,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",a:Pg3FbTDZvwMWh46f,1
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,11,地獄猫,4829.369021391701,CN,,False,506.775,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",wjcyBHVz9LMY12qJ,3
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,12,Ritsu Maxia,4828.011071944431,JP,,False,508.605,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",bFPQR1CHcrhf2Jnm,13
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,13,地獄猫,4824.136781905422,CN,,False,505.793,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",v34t1gCJ7qDjWhp2,15
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,14,月色,4815.498718989352,CN,拉诺西亚,True,507.378,"Astrologian,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",GcNbwZXaf9DHnCz4,19
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,15,林厌,4815.196102252571,CN,,False,507.517,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",hF39yQj7KpAdNwLG,14
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,16,Ritsu Maxia,4804.680363629294,JP,,False,512.269,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",RNjvAym3pYKPMGzx,10
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,17,萝卜·,4803.705235808792,CN,,False,507.767,"DarkKnight,DarkKnight,LimitBreak,Samurai,Samurai,Scholar,Summoner,WhiteMage",Jj9nfrRQy8bzkc2X,18
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,18,希罗白,4796.476466687673,CN,,False,507.723,"Astrologian,DarkKnight,Paladin,Pictomancer,Samurai,Samurai,Scholar",X37GwDHhW9LyBxnm,18
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,19,Yurii Himura,4778.674001668839,NA,,False,506.089,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",rw6Nnk7VCMajR3d4,35
heavyweight,101,Vamp_Fatale,Bard,Radiant Finale,212000-212624.png,20,Player (7),4763.863528259518,,,False,510.205,"Astrologian,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",a:b8mKxQ1YdzANXwfV,5
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,1,Ritsu Maxia,4834.863704931832,JP,Masamune,True,508.846,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",Cz82DPnRH1TgtvFV,47
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,2,长兰白野,4779.7942897505745,CN,潮风亭,True,506.227,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",b1hxwJWjFHTdnB26,18
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,3,Andyl,4768.88442150505,CN,,False,508.59,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",96X8Rf7CzFc2HNBm,208
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,4,桃桃酱,4733.869736022839,CN,,False,506.903,"Astrologian,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",HhqVYg4kB3zatWQ2,20
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,5,시츄,4646.607307391126,KR,Carbuncle,True,509.995,"Astrologian,DarkKnight,DarkKnight,Samurai,Samurai,Scholar,Summoner",qGbCwMvAy2kJ4z8R,9
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,6,Yurii Himura,4613.053951205333,NA,Jenova,True,508.374,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",rw6Nnk7VCMajR3d4,42
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,7,Kuyu Ll'o'h,4610.173865583178,JP,,False,505.93,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",pP19x87BwQMXzdhY,18
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,8,Yurii Himura,4581.226998635164,NA,,False,506.453,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",17bXHkyNw6xdYAg4,16
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,9,Player (9),4562.452678199286,,,False,511.23,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",a:VJZRQ6LhnbxGvzF3,36
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,10,Player (4),4557.850625326132,,,False,506.408,"Astrologian,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",a:fY6bk4P1XMrLBqRV,15
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,11,Player (7),4557.431852292354,,,False,510.205,"Astrologian,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",a:b8mKxQ1YdzANXwfV,5
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,12,月色,4547.355278497553,CN,,False,506.058,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",QqBHxdc82J7jKVMr,1
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,13,Piruru Piru,4547.121047408314,NA,,False,507.871,"Astrologian,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,WhiteMage",36NTA7fzVByPpR2c,431
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,14,Misty Craw,4543.463852480529,EU,,False,440.193,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",VbkvfzPXa6GjwZNC,17
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,15,希罗白,4540.721013986485,CN,,False,508.925,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",WNg4QK7rHGqVLFmw,14
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,16,Ara Ban,4534.163925693347,JP,,False,507.85,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",K2q7N9LFCgZ3kPWM,27
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,17,Yurii Himura,4528.018051627501,NA,,False,515.349,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",gBrNWTy9VCwx4fQK,25
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,18,希罗白,4511.123718083235,CN,,False,507.723,"Astrologian,DarkKnight,Paladin,Pictomancer,Samurai,Samurai,Scholar",X37GwDHhW9LyBxnm,18
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,19,桃桃酱,4506.299863052721,CN,,False,506.695,"Astrologian,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",qwhAXp2k19arBTmK,53
heavyweight,101,Vamp_Fatale,Bard,Battle Voice,212000-212601.png,20,Ritsu Maxia,4502.246401059705,JP,,False,508.605,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",bFPQR1CHcrhf2Jnm,13
heavyweight,101,Vamp_Fatale,Bard,The Wanderer's Minuet,212000-212610.png,1,希罗白,1444.43586499995,CN,,False,507.723,"Astrologian,DarkKnight,Paladin,Pictomancer,Samurai,Samurai,Scholar",X37GwDHhW9LyBxnm,18
heavyweight,101,Vamp_Fatale,Bard,The Wanderer's Minuet,212000-212610.png,2,地獄猫,1413.4569158664976,CN,,False,508.324,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",J4fBbw1HMgYVC8vy,51
heavyweight,101,Vamp_Fatale,Bard,The Wanderer's Minuet,212000-212610.png,3,长兰白野,1390.134651271937,CN,潮风亭,True,418.603,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,RedMage,Scholar",AqHm26khrWJRCvzx,1
heavyweight,101,Vamp_Fatale,Bard,The Wanderer's Minuet,212000-212610.png,4,Player (5),1390.134651271937,,,False,418.603,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,RedMage,Scholar",a:NfnpRG7t2xjP9JbA,1
heavyweight,101,Vamp_Fatale,Bard,The Wanderer's Minuet,212000-212610.png,5,Ritsu Maxia,1389.760448708062,JP,,False,506.747,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",txb97FVHyTRN4BkW,3
heavyweight,101,Vamp_Fatale,Bard,The Wanderer's Minuet,212000-212610.png,6,地獄猫,1373.7544413881426,CN,,False,505.793,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai,Scholar",v34t1gCJ7qDjWhp2,15
