tier,boss_id,boss,job,buff_given,buff_icon,rank,player,dps_value,region,server,is_own_ranked_log,duration_sec,party_comp_others,report_code,fight_id
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,12,Pk Chi,3703.8110293343802,JP,,False,507.283,"Astrologian,Bard,DarkKnight,DarkKnight,Dragoon,LimitBreak,Pictomancer,Scholar",N4FDPJq6YHL7B98C,23
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,13,Karaage Mastuba,3701.5865004434113,JP,,False,508.124,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",bd6NqafhXVcYrpj4,11
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,14,Karaage Mastuba,3700.556011532675,JP,,False,507.66,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",2T1hYdjCganR8b9c,8
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,15,Pk Chi,3695.792400810084,JP,,False,507.481,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",HPzFyaDfRBtJQZA3,18
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,16,길동,3689.933864750508,KR,,False,508.458,"Astrologian,Dancer,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",bWpH74Tjdh8kRGCa,27
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,17,Karaage Mastuba,3689.3452592156323,JP,,False,507.439,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",NgtXcZGvJRD68H4V,49
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,18,Karaage Mastuba,3687.048916044732,JP,Chocobo,True,508.697,"Astrologian,Bard,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Scholar",wnJaWt7XbQYGp16D,16
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,19,时祁,3683.6350405181593,CN,,False,509.66,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",7gTKjZpxJDPLNYFq,1
cruiserweight,97,Dancing_Green,Ninja,Dokumori,212000-212920.png,20,Anzu Chan,3682.454878338241,JP,Hades,True,506.446,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Scholar",F7xPGYXvQ68VknjK,21
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,1,贞贞子吖,4968.473969668901,CN,梦羽宝境,True,509.395,"Dancer,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",7WQrb84vTxjdwZtk,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,2,笙歌独欢,4952.203698983701,CN,旅人栈桥,True,507.905,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",QwHLjrMxyNV72daz,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,3,贞贞子吖,4944.823985289694,CN,,False,508.338,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",g4PGmMZyh3xfcQRN,39
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,4,Sarah Mischa,4928.850600539324,JP,Fenrir,True,510.573,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",MHvr6jCtGmxVTn1Q,42
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,5,贞贞子吖,4924.4320200899465,CN,,False,507.396,"Dancer,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",9m8wcdgWL6GbrHhx,9
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,6,洛薇雅,4911.059245559306,CN,神拳痕,True,510.886,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",ACFN2kjfz1hGqva7,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,7,宫铃雾,4906.127457541024,CN,,False,507.221,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",YtnC4agRLB38kNJF,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,8,Belulu Lulu,4905.830157506404,JP,,False,507.394,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",hAcCR7VMmjWdPr6J,5
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,9,魏玲莹,4900.745338838872,CN,,False,506.876,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",W4JZPzN9Fd3HAQTK,4
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,10,贞贞子吖,4899.003589065339,CN,,False,507.844,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",g4PGmMZyh3xfcQRN,51
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,11,贞贞子吖,4896.2181623454235,CN,,False,509.239,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",QLWCaFghkjrwGn19,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,12,魏玲莹,4893.533744961151,CN,,False,513.208,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",QDfgTZ4WPFtdnzmG,50
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,13,예롱이,4892.930344221717,KR,Tonberry,True,508.458,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",bWpH74Tjdh8kRGCa,27
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,14,宫铃雾,4892.5423789619645,CN,梦羽宝境,True,510.84,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",ZMnpgvbVTPWHqdA2,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,15,宫铃雾,4876.783620547679,CN,,False,506.426,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",GjR1HAT3X8VPmD2c,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,16,Nv Kino,4874.287133702181,NA,Goblin,True,508.37,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",p9ZFCVxWfJMTj4R3,54
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,17,커피바라,4873.499958140863,KR,Chocobo,True,506.287,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",jbyTAPNM7vpVchdD,2
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,18,宫铃雾,4873.105278657457,CN,,False,507.711,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",p6ZJgYM23KfakcLX,1
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,19,无漾,4865.532265068695,CN,拉诺西亚,True,507.194,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",BZnGwC6VH7J8dhvt,25
cruiserweight,97,Dancing_Green,Astrologian,Divination,213000-213245.png,20,Vivi Vi,4864.078315379091,JP,,False,506.267,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",Nk4McgHWQbYVFPLA,16
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,1,Vivi Vi,864.7383258541003,JP,Yojimbo,True,507.66,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",2T1hYdjCganR8b9c,8
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,2,Komachi Chan,862.7122389295068,NA,,False,506.144,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",bBKWd9rzQt6GXpw7,8
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,3,偷心,848.6760199304484,CN,,False,513.804,"Dancer,DarkKnight,DarkKnight,Monk,Pictomancer,Samurai,Scholar",7NyDfxh64RYXGTFt,2
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,4,Player (4),842.8723389978187,,,False,507.759,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",a:qP6dTkHNK4DzhvxL,2
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,5,커피바라,842.8723389978187,KR,,False,507.759,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",QtWwrJG12bTjfA9y,2
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,6,Komachi Chan,842.0849307756794,NA,,False,507.856,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",mJRk7wvA6VTPNQZ9,1
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,7,Vivi Vi,830.5023486790544,JP,,False,505.521,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",7GPCHnp9hZT1dybL,9
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,8,霧子,822.7578282362435,CN,,False,506.273,"Dancer,DarkKnight,Dragoon,Pictomancer,Samurai,Scholar,Warrior",Qmby1Cq7TxJhPa82,7
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,9,Vivi Vi,822.6384296499735,JP,,False,508.124,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",bd6NqafhXVcYrpj4,11
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,10,Player (10),814.3711370897505,,,False,513.826,"Dancer,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",a:8RamhM1DBtTFfLQ4,20
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,11,Tiberia Tribal,813.0379226619956,EU,Cerberus,True,506.227,"Dancer,DarkKnight,Dragoon,Paladin,Pictomancer,Samurai,Scholar",yGnR3kxMfmYH8dg2,16
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,12,Lina Kizz,808.6023130136861,NA,,False,463.401,"BlackMage,Dancer,DarkKnight,Gunbreaker,LimitBreak,Monk,Samurai,Scholar",9nCbJpRkzxKPrhm7,10
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,13,Ryujia Reiner,806.8168433327091,JP,,False,510.858,"Dancer,DarkKnight,Dragoon,LimitBreak,Paladin,Pictomancer,Samurai,Scholar",XLRyJfHwQ4FC8b3Y,1
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,14,Mazz Murasame,805.8464651189697,NA,,False,506.692,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",tTXzH2qpZGjFnMC9,13
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,15,아세틸렌,805.1285920196796,KR,Moogle,True,509.87,"Dancer,DarkKnight,DarkKnight,Dragoon,Pictomancer,Samurai,Scholar",zVx6Xh4dpcJTfAKr,3
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,16,Vivi Vi,803.2568187171391,JP,,False,506.4,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",vYy7XcZKpk3RgQPT,4
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,17,熙雍,803.1906389168735,CN,,False,504.773,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",tGjT64q7mkZVKhxD,14
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,18,Vivi Vi,801.9358886462854,JP,,False,508.697,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",wnJaWt7XbQYGp16D,16
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,19,커피바라,801.1082887386741,KR,,False,506.365,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",XAQPaLnx4VFfjYgN,2
cruiserweight,97,Dancing_Green,Astrologian,The Balance,213000-213204.png,20,Vivi Vi,799.6675167908005,JP,,False,507.294,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",k61xZf9MRKP2FVBX,11
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,1,Kuma Mk,775.6646611280436,JP,,False,506.127,"Dancer,DarkKnight,Dragoon,Ninja,Paladin,Pictomancer,Scholar",tWVkfc7bBqhYNdvD,26
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,2,Astraea Virgo,748.609527887202,NA,,False,509.505,"Bard,DarkKnight,Dragoon,Gunbreaker,Monk,Pictomancer,Scholar",Jx1F72hwMpDANRKC,12
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,3,Hirokun Marl,741.4479307812599,JP,,False,508.315,"Bard,DarkKnight,DarkKnight,Dragoon,Monk,Pictomancer,Scholar",LZRdNBWKVHAfghM1,12
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,4,Moris Chiu,735.4244475435436,JP,,False,506.941,"Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",j7kYLNW3VyDrP8vd,4
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,5,Nanami Takayama,735.0740267976021,JP,,False,506.751,"Bard,DarkKnight,DarkKnight,Dragoon,Monk,Pictomancer,Scholar",nZ8g4Px2CdVRvtMm,3
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,6,Sakura Flann,734.2325526412905,JP,,False,506.648,"Bard,DarkKnight,DarkKnight,Dragoon,Ninja,Pictomancer,Scholar",q9H2jD4zhAZ8KCYG,26
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,7,Bare Bear,734.0033966988627,NA,,False,514.382,"Dancer,DarkKnight,Ninja,Pictomancer,Reaper,Scholar,Warrior",tfNW7rcRxAm84TG9,15
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,8,Chai Erion,732.4710689854842,OC,,False,520.846,"Dancer,DarkKnight,Dragoon,Gunbreaker,LimitBreak,Ninja,Pictomancer,Scholar",FH4p786ZTjtJgVWN,37
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,9,Mazz Murasame,728.1730919962632,NA,,False,506.408,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",mvh8CR9LbrQjcVxK,9
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,10,Belulu Lulu,726.6930001177327,JP,,False,508.543,"Bard,DarkKnight,DarkKnight,Dragoon,Ninja,Pictomancer,Scholar",dNcTV3f4tpzPyC2m,15
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,11,Mazz Murasame,725.6298399567804,NA,,False,506.262,"Bard,DarkKnight,DarkKnight,Dragoon,Ninja,Pictomancer,Scholar",Jdk2YvVq7FQ4fZDC,22
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,12,Hirokun Marl,724.8356379762782,JP,,False,508.422,"Bard,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",NtLfhaZdX26wm3bH,14
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,13,커피바라,723.4435891718414,KR,Chocobo,True,506.287,"Dancer,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",jbyTAPNM7vpVchdD,2
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,14,Vivi Vi,723.3530509710455,JP,,False,508.209,"Bard,DarkKnight,DarkKnight,Monk,Ninja,Pictomancer,Scholar",3pRVWABTMN9Zj2JY,10
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,15,晨昏学派,718.2187774384709,CN,,False,508.616,"Bard,DarkKnight,DarkKnight,Dragoon,Pictomancer,Samurai,Scholar",fM7K3hVAHD6mTpqW,5
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,16,Nv Kino,718.049036979437,NA,,False,509.41,"Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai,Scholar",kGjdcFrtMLTNgV14,33
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,17,Belulu Lulu,717.8898235077231,JP,,False,507.394,"Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai,Scholar",hAcCR7VMmjWdPr6J,5
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,18,Chai Erion,716.9572667947479,OC,,False,509.554,"Bard,Dancer,DarkKnight,Monk,Paladin,Pictomancer,Scholar",vR2Cpdb7FKmgPrZj,18
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,19,Hirokun Marl,715.1228622681931,JP,,False,511.042,"Bard,DarkKnight,DarkKnight,Dragoon,Ninja,Pictomancer,Scholar",NtLfhaZdX26wm3bH,17
cruiserweight,97,Dancing_Green,Astrologian,The Spear,213000-213207.png,20,Mazz Murasame,714.2730387141638,NA,,False,507.329,"Bard,DarkKnight,DarkKnight,Monk,Pictomancer,Samurai,Scholar",pYzDMF1CtWLxbcdA,21
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,1,尼姆指令罐,4970.9409595317375,CN,,False,509.395,"Astrologian,Dancer,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",7WQrb84vTxjdwZtk,1
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,2,Ene Lingo,4860.984942788601,JP,,False,506.267,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",Nk4McgHWQbYVFPLA,16
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,3,铃咪莓,4835.737140599504,CN,,False,506.876,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",W4JZPzN9Fd3HAQTK,4
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,4,洛薇雅,4832.829105391853,CN,,False,506.401,"Astrologian,Bard,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Samurai",NHKqxkrR6zTcYJAG,1
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,5,尼姆指令罐,4817.448627430666,CN,,False,509.239,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",QLWCaFghkjrwGn19,1
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,6,Ene Lingo,4813.860843929576,JP,Chocobo,True,505.521,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",7GPCHnp9hZT1dybL,9
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,7,绞刑爱,4813.564905959016,CN,,False,507.194,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",BZnGwC6VH7J8dhvt,25
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,8,绞刑爱,4812.852254213653,CN,,False,513.208,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",QDfgTZ4WPFtdnzmG,50
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,9,M'yw Tyw,4787.38983153747,NA,Siren,True,509.41,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",kGjdcFrtMLTNgV14,33
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,10,Ene Lingo,4785.533135387926,JP,,False,507.439,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",NgtXcZGvJRD68H4V,49
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,11,Anastasia Scarlet,4760.456551630987,JP,,False,506.446,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",F7xPGYXvQ68VknjK,21
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,12,Kodakku Kodadakku,4755.864153391811,JP,Chocobo,True,507.733,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",gymK2rvTc7M3aGZp,20
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,13,洛薇雅,4750.74989860724,CN,,False,507.905,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",QwHLjrMxyNV72daz,1
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,14,尼姆指令罐,4716.253431315162,CN,拉诺西亚,True,507.844,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",g4PGmMZyh3xfcQRN,51
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,15,Anastasia Scarlet,4712.07144037257,JP,,False,506.941,"Astrologian,Bard,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai",j7kYLNW3VyDrP8vd,4
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,16,铃咪莓,4710.1227083679905,CN,,False,509.194,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",X8RatVYT9QzFWqG7,1
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,17,尼姆指令罐,4702.97928250564,CN,,False,508.338,"Astrologian,Bard,DarkKnight,DarkKnight,Pictomancer,Samurai,Samurai",g4PGmMZyh3xfcQRN,39
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,18,Player (9),4676.722638155048,,,False,506.109,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",a:G3PXnTg2cvzpYM9q,6
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,19,Purple Iris,4672.224016420716,NA,,False,510.375,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Pictomancer,Samurai",LdvB2RJ1NpFVZrwY,26
cruiserweight,97,Dancing_Green,Scholar,Chain Stratagem,212000-212809.png,20,Purple Iris,4664.294150398195,NA,,False,506.571,"Astrologian,Bard,DarkKnight,DarkKnight,Monk,Pictomancer,Samurai",M3rWVPnvqQzpg6Zb,15
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,1,甜尾喵,3811.1139907015004,CN,,False,507.905,"Astrologian,Bard,DarkKnight,DarkKnight,Samurai,Samurai,Scholar",QwHLjrMxyNV72daz,1
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,2,甜妹小兔an,3799.4538289362345,CN,,False,509.239,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Samurai,Scholar",QLWCaFghkjrwGn19,1
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,3,Alu Minazuki,3790.006901480533,JP,,False,506.267,"Astrologian,Bard,DarkKnight,DarkKnight,Ninja,Samurai,Scholar",Nk4McgHWQbYVFPLA,16
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,4,甜妹小兔an,3786.1611762905422,CN,,False,509.395,"Astrologian,Dancer,DarkKnight,DarkKnight,Samurai,Samurai,Scholar",7WQrb84vTxjdwZtk,1
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,5,偏心,3777.4141533473094,CN,,False,506.401,"Astrologian,Bard,DarkKnight,DarkKnight,LimitBreak,Samurai,Samurai,Scholar",NHKqxkrR6zTcYJAG,1
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,6,电光,3776.0791891535778,CN,,False,510.84,"Astrologian,Bard,DarkKnight,DarkKnight,Samurai,Samurai,Scholar",ZMnpgvbVTPWHqdA2,1
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,7,甜尾喵,3770.2225168557206,CN,,False,506.163,"Astrologian,Bard,DarkKnight,DarkKnight,Samurai,Samurai,Scholar",VC9gb1hfyRcN3D7q,3
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,8,甜妹小兔an,3764.5167272883305,CN,,False,508.338,"Astrologian,Bard,DarkKnight,DarkKnight,Samurai,Samurai,Scholar",g4PGmMZyh3xfcQRN,39
cruiserweight,97,Dancing_Green,Pictomancer,Starry Muse,213000-213808.png,9,甜尾喵,3751.15170112999,CN,,False,510.886,"Astrologian,Bard,DarkKnight,DarkKnight,Samurai,Samurai,Scholar",ACFN2kjfz1hGqva7,1
