tier,boss_id,boss,job,buff_given,buff_icon,rank,player,dps_value,region,server,is_own_ranked_log,duration_sec,party_comp_others,report_code,fight_id
light_heavyweight,93,Black_Cat,Bard,Radiant Finale,212000-212624.png,50,Player (8),3178.6691339524104,,,False,391.246,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",a:WfrH6GpLwzXT9Vdm,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,1,Soren Kuroyuri,3429.223849770611,NA,Zalera,True,386.841,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",krDtVPmNZJwTxXQA,18
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,2,Player (13),3423.7643506970076,,,False,392.698,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",a:L732XpJwnxhNRFj8,7
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,3,猫小七,3423.7643506970076,CN,海猫茶屋,True,392.698,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",DxNGnCcJAa6dTFk4,7
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,4,听澜,3417.2645700405906,CN,,False,388.289,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",49zQpqGHLmfkwW6y,15
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,5,Arsye Monat,3398.9688092616634,JP,Mandragora,True,388.213,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",WV9XPtp2CNYghdM3,51
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,6,瘾梨,3384.75088730874,CN,,False,386.559,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",dHbknwMK1LzFjD7Y,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,7,恋和春,3372.645116531549,CN,宇宙和音,True,398.391,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",cZWTb2kV7YhqJHC1,14
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,8,Suzy Verbena,3350.1714683657306,JP,Tiamat,True,392.389,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",Zhad6KDpfnm7q1PQ,68
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,9,Soren Kuroyuri,3346.6052544412755,NA,,False,387.771,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",D7G8QPwqnmLc9M3f,48
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,10,Ritsu Maxia,3343.814511390369,JP,Durandal,True,388.469,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",xGvrmfCH9jzaMBpw,20
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,11,Aki Yuzuka,3334.915934326319,EU,Omega,True,394.633,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",M8NYn3zjrxPL42cd,9
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,12,시츄,3309.3311252640888,KR,,False,392.192,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",nx9Dthyw8zpWCY4Q,24
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,13,Player (27),3301.966846678092,,,False,397.771,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",a:9VZwCbg1AaPFz8GD,9
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,14,阿爾啵啵特,3301.966846678092,CN,,False,397.771,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",aAFDMjPgkbmNT9xt,9
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,15,Yurii Himura,3301.1661137042865,NA,,False,394.652,"Astrologian,DarkKnight,DarkKnight,Dragoon,Ninja,Pictomancer,Scholar",ftmpMzW3DPcQk8ZX,12
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,16,엘리큐르,3297.1042857722787,KR,,False,390.929,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",3AZx2CytkDbrnXgJ,2
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,17,Player (15),3294.032034498965,,,False,390.605,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",a:HF79M2nP3LyqtdhQ,7
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,18,奈奈伊,3292.634010561632,CN,,False,395.664,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",6kHypx3LV14tzfKm,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,19,玩少,3287.8525236712617,CN,拉诺西亚,True,403.437,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",qxM9yzBfHN1pkQdb,30
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,20,Vivi Vi,3284.156842898118,JP,,False,394.434,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",fYxHwj8npBkXZJ6g,3
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,21,赫尔墨斯,3275.234739278031,CN,,False,404.411,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,RedMage,Scholar",kGa9fvnYZt1Q8DCT,48
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,22,Ritsu Maxia,3262.443081300851,JP,,False,390.677,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",1xmn4FQBMA3jpY9a,25
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,23,Ashlee Burnsworth,3261.617610618524,NA,,False,398.247,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",VRcnp6DC9hM2WgBG,11
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,24,奈奈伊,3259.729147506106,CN,,False,389.705,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",X74FTJAcbNMtZQqV,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,25,Spice Mcgee,3257.920019736989,NA,,False,387.989,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",JDtB2ZHjfbFLPc9W,46
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,26,Bitter Lemon,3257.3305219332046,EU,,False,401.157,"Astrologian,DarkKnight,Gunbreaker,LimitBreak,Monk,Pictomancer,Samurai,Scholar",9hR6ADTx7W1X43cf,16
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,27,Player (2),3256.9272404735475,,,False,400.953,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",a:HfwamJZx23vXyTjB,15
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,28,仓田真白,3256.9272404735475,CN,,False,400.953,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",XcBnzkgrpyRCGF8M,15
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,29,淇涟,3256.2439722858408,CN,宇宙和音,True,394.361,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",9VQWZbaXHFnKvhwG,17
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,30,Shin Xbr,3251.2437782443126,JP,,False,398.159,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",DtTZcfVmw4pagzrK,30
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,31,霄泷步步子,3249.7840424130286,CN,,False,398.741,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Monk,Pictomancer,Scholar",3JcqLPWBVrGdzfYx,11
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,32,Elmir Ruby,3241.4932629650116,JP,Pandaemonium,True,393.254,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Monk,Pictomancer,Scholar",8y1c3PYRxQKWrt7m,62
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,33,Yan Daemonium,3241.165671541558,NA,,False,387.35,"Astrologian,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar,Warrior",6qGrpVdthjZFHy3a,15
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,34,Player (9),3240.9483896692777,,,False,389.053,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",a:GDYX41mgAJBwKtzx,3
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,35,Koi Pepe,3234.958205275876,EU,Zodiark,True,399.181,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",Ww4LHFJnDTGhRb19,30
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,36,Toni Quartz,3230.4824162766963,JP,,False,395.773,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",Jk2anRhy1rgwHdqF,29
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,37,三鹿,3227.4282810354334,CN,,False,393.951,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",jhcB4n9kDLq6gztP,2
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,38,三鹿,3227.12461917862,CN,,False,389.744,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",NkjP7aCXxwtpQmgZ,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,39,Andy,3226.0929328692864,CN,,False,397.364,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",KaYwtvNTQ2bpfqkm,28
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,40,业报,3225.6172254776334,CN,宇宙和音,True,391.604,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",gAC4BTw92bjXHpdz,4
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,41,Legelly Xxx,3224.4992343466274,JP,Belias,True,392.538,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",CpWAvJhwY2BnDymR,31
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,42,챠티,3222.6328815142633,KR,,False,397.665,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",xVnQJFvMbHAD8ytp,20
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,43,闪丶传奇,3221.9940357214846,CN,神意之地,True,399.584,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",py3h84V6xWXPRckT,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,44,Player (2),3221.9940357214846,,,False,399.584,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",a:y2X14nFg6YTvQbpH,1
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,45,Kamoza Watsugozara,3221.3155759092883,JP,,False,395.292,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",1Mt7JBn32RYx4Vfh,51
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,46,听澜,3220.890061231715,CN,,False,392.074,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",FzfhHcbVTxRQXG6W,22
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,47,Triss Merrigold,3219.3848222450874,NA,Excalibur,True,393.096,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Pictomancer,Samurai,Scholar",kdqzH8n6L9tbQfYm,49
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,48,Soigan Daisho,3218.26270973686,EU,,False,394.747,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",PnCGjZyaDN2AXWg4,55
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,49,Suzy Verbena,3218.036939476091,JP,Tiamat,True,390.055,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",Zhad6KDpfnm7q1PQ,41
light_heavyweight,93,Black_Cat,Bard,Battle Voice,212000-212601.png,50,시츄,3215.85563861412,KR,,False,389.547,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Ninja,Pictomancer,Scholar",k6jKyW2Rnc8Np7v3,9
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,1,萝卜·,1046.2131963021461,CN,,False,390.247,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",XKDYRw3C9yHBmjNq,4
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,2,Player (4),1029.137448148514,,,False,396.669,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",a:PbCzXrJKMZvhg24Q,1
