tier,boss_id,boss,job,buff_given,buff_icon,rank,player,dps_value,region,server,is_own_ranked_log,duration_sec,party_comp_others,report_code,fight_id
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,10,Yan Daemonium,997.5148986553686,NA,,False,389.759,"Astrologian,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar,Warrior",xq4YVMZfHTr1JXPm,21
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,11,Toni Quartz,996.4762866724164,JP,,False,396.209,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",g8RyxaWJfLP7VrmZ,4
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,12,Yurii Himura,996.2884071150677,NA,,False,392.891,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",axXmrk3bWhKcT4zJ,8
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,13,Player (2566),995.8794926667307,,,False,409.181,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",a:yNAkMm6fGj8p41ZW,19
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,14,萝卜·,994.2031455375552,CN,红玉海,True,389.633,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",7JCTVdYgbhtkRnmN,2
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,15,Soren Kuroyuri,991.5881877347018,NA,,False,388.977,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Monk,Ninja,Pictomancer,Scholar",3n2vyBLTVk4bcx9j,20
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,16,Sakume Xx,991.330279155861,JP,Hades,True,394.43,"Astrologian,DarkKnight,Gunbreaker,LimitBreak,Monk,Ninja,Pictomancer,Scholar",GJcL87vfRXkMq6jx,13
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,17,Hige Chan,989.4375969852041,JP,,False,397.788,"Astrologian,DarkKnight,Gunbreaker,LimitBreak,Monk,Ninja,Pictomancer,Scholar",f8tpV6QHxAMWckCD,27
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,18,Beta Unicorn,987.0910995395576,NA,,False,388.025,"Astrologian,DarkKnight,Gunbreaker,LimitBreak,Monk,Ninja,Pictomancer,Scholar",B3gxKdn4j1W8NML9,3
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,19,算了吧,986.7733362173361,CN,红玉海,True,391.246,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",FHBWDQqk1g4xwhXJ,1
light_heavyweight,93,Black_Cat,Bard,The Wanderer's Minuet,212000-212610.png,20,Player (8),986.7733362173361,,,False,391.246,"Astrologian,DarkKnight,DarkKnight,LimitBreak,Ninja,Pictomancer,Samurai,Scholar",a:WfrH6GpLwzXT9Vdm,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,1,斯诺崽子,585.012057296138,CN,,False,408.588,"Astrologian,DarkKnight,DarkKnight,Dragoon,Ninja,Pictomancer,Scholar",4cNZm6p2zAL3GXKd,40
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,2,Nayshax Stormblessed,546.3422411897326,NA,,False,464.051,"BlackMage,LimitBreak,Paladin,Sage,Samurai,Viper,Warrior,WhiteMage",fmTFLgQrXjV6qxCD,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,3,一笙萦梦,541.0977229691325,CN,,False,445.622,"BlackMage,BlackMage,Gunbreaker,Paladin,Sage,Samurai,WhiteMage",qZPnxah1fM28wKN4,6
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,4,伊地知虹夏丶,529.7423516822755,CN,,False,450.532,"BlackMage,Gunbreaker,Ninja,Paladin,Sage,Viper,WhiteMage",7xFL96RXy3z12acw,2
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,5,风火林山灬,528.0656773047664,CN,,False,451.769,"BlackMage,DarkKnight,Paladin,RedMage,Scholar,Viper,WhiteMage",MZL4WcdT8vjw6Gzn,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,6,Quuuub,525.4362203783476,CN,,False,451.387,"Gunbreaker,Monk,Paladin,Pictomancer,Scholar,Viper,WhiteMage",CfWxLZFdGmbX6Hgq,3
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,7,Kai Mana,525.2151212689149,EU,,False,466.259,"Astrologian,DarkKnight,Dragoon,Paladin,Sage,Summoner,Viper",kcjd7ZvtYNCFPKyz,2
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,8,古戰場逃兵,523.323669767671,CN,,False,455.66,"Astrologian,Paladin,Scholar,Summoner,Viper,Viper,Warrior",1jq2CxFTrQV7zbW3,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,9,伞拍子,522.0505738430362,CN,,False,449.665,"BlackMage,Paladin,Sage,Samurai,Summoner,Warrior,WhiteMage",GacCRBt46HfLx7Ad,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,10,噤若寒蝉,521.1798690969022,CN,,False,460.814,"DarkKnight,Monk,Paladin,Sage,Samurai,Summoner,WhiteMage",3mTA91qWrvQxtDbd,45
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,11,Ton Tilton,520.849789115265,JP,,False,447.544,"BlackMage,Gunbreaker,LimitBreak,Ninja,Paladin,Sage,Viper,WhiteMage",FyHmnGahWR6rgqf8,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,12,Hus Zee,519.64038418292,NA,,False,439.306,"BlackMage,Gunbreaker,LimitBreak,Monk,Paladin,Sage,Viper,WhiteMage",kvFdpwbgDzL7R9tH,75
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,13,혁궁,519.413403384055,KR,,False,464.35,"BlackMage,Ninja,Paladin,Sage,Viper,Warrior,WhiteMage",FaqJWPzy4xYATrNh,10
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,14,两栖香煎鹅肝,519.2503335439928,CN,,False,458.25,"Dragoon,LimitBreak,Paladin,Sage,Samurai,Summoner,Warrior,WhiteMage",MxKjLWrQFGzYhVXp,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,15,夏目龙羽,518.8550295299905,CN,,False,450.346,"Dragoon,Gunbreaker,Paladin,Pictomancer,Samurai,Scholar,WhiteMage",VgX8nT1mCpdZvAGW,2
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,16,Masya Azusa,516.7344036269479,JP,,False,446.768,"BlackMage,Paladin,Samurai,Scholar,Viper,Warrior,WhiteMage",G8gvnRrHbKwayWqC,3
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,17,半月喵,516.5879810376651,CN,,False,446.016,"Monk,Paladin,Sage,Scholar,Summoner,Viper,Warrior",TxDkCnFJ2BmwVzf8,2
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,18,봉봉자,515.7518378153502,KR,,False,445.491,"Dragoon,Paladin,Pictomancer,Sage,Viper,Warrior,WhiteMage",MD19hbVWfRvLGk2m,1
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,19,한라봉낑깡,515.6082684712536,KR,,False,447.072,"Astrologian,Dragoon,Paladin,RedMage,Sage,Viper,Warrior",TYmGzhgy8vNAcxk9,2
light_heavyweight,93,Black_Cat,Bard,Mage's Ballad,212000-212603.png,20,Player (5),515.6082684712536,,,False,447.072,"Astrologian,Dragoon,Paladin,RedMage,Sage,Viper,Warrior",a:n6FwvKkA21YmcQyZ,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,1,휘혀리,426.92561922678885,KR,,False,465.238,"Gunbreaker,LimitBreak,Monk,Paladin,RedMage,Scholar,Viper,WhiteMage",wxT9Y3gD4aWKrqvC,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,2,Toivoa,361.01674045163486,CN,,False,430.381,"Astrologian,Gunbreaker,LimitBreak,Ninja,Pictomancer,Scholar,Viper,Warrior",DLBvztCdncJrMjHV,3
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,3,赫拉斯瓦尔格,357.8342295180643,CN,,False,450.647,"Astrologian,Ninja,Paladin,Pictomancer,Sage,Viper,Warrior",GXvAzFBa4pDTkYmJ,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,4,생해참,311.66318343950223,KR,,False,485.228,"Dragoon,LimitBreak,Paladin,Reaper,RedMage,Sage,Warrior,WhiteMage",ZrkCM3JfdXv1BAcq,1
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,5,画饼小猪,310.54383746689655,CN,,False,433.753,"BlackMage,Paladin,Reaper,Scholar,Viper,Warrior,WhiteMage",NwCJg6rMtWBbHhaQ,20
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,6,Eidolus Maridia,307.34006448484087,NA,,False,422.886,"Astrologian,DarkKnight,Dragoon,Gunbreaker,LimitBreak,Pictomancer,Reaper,Scholar",H3zc8GbKpWXT6Rfy,4
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,7,부힛,304.8500243243571,KR,Fenrir,True,407.297,"Astrologian,DarkKnight,Dragoon,LimitBreak,Ninja,Paladin,Pictomancer,Scholar",M8Dt74KFmG6wyrYT,21
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,8,마법천자문먕고,304.5242063873294,KR,,False,452.077,"BlackMage,Monk,Paladin,Scholar,Viper,Warrior,WhiteMage",pXxndqD7JfrHa4Gc,3
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,9,리나바,303.671162183955,KR,,False,503.076,"BlackMage,Monk,Paladin,Sage,Viper,Warrior,WhiteMage",zrf1X3vGTF4YCNnj,14
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,10,부힛,300.93675965739595,KR,Fenrir,True,403.991,"Astrologian,Gunbreaker,LimitBreak,Monk,Ninja,Paladin,Pictomancer,Scholar",CGwQWcan3LtPVDyZ,12
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,11,绵绵之春,300.5129819254968,CN,,False,467.019,"BlackMage,LimitBreak,Paladin,Sage,Samurai,Scholar,Viper,Warrior",dcQWXYNj2Athw7FV,1
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,12,지춘,296.0824582831683,KR,,False,442.338,"Gunbreaker,Monk,Paladin,RedMage,Samurai,Scholar,WhiteMage",tBW42MyA13Hx78NK,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,13,Kuyu Ll'o'h,292.72059507372774,JP,,False,400.45,"Astrologian,DarkKnight,DarkKnight,Dragoon,LimitBreak,Monk,Pictomancer,Scholar",16h9tRrZdyNHVkjK,33
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,14,지춘,290.8462608698843,KR,,False,424.616,"DarkKnight,LimitBreak,Monk,Paladin,Pictomancer,Samurai,Scholar,WhiteMage",RGjrH31pfQ6yxDc9,1
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,15,세비,289.92206712928987,KR,,False,468.88,"Astrologian,Gunbreaker,Paladin,RedMage,Scholar,Summoner,Viper",r2vNm9DkwRaA38VH,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,16,Player (10),289.7553376379743,,,False,466.517,"Astrologian,Dragoon,Gunbreaker,LimitBreak,Ninja,Pictomancer,Sage,Warrior",a:b64qwMtCaTxLrhW7,4
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,17,쌀숭이,289.45874650968443,KR,,False,487.266,"BlackMage,LimitBreak,Paladin,RedMage,Scholar,Viper,Warrior,WhiteMage",7W2pYvPcKkDMX4TA,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,18,羽衣精,289.319738675178,CN,,False,447.269,"Astrologian,Paladin,Pictomancer,Reaper,Scholar,Viper,Warrior",jvRtW9c3xdVGMhqD,2
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,19,洗碗刷,289.0378333641854,CN,,False,409.848,"Astrologian,DarkKnight,Dragoon,Gunbreaker,LimitBreak,Pictomancer,Scholar,Viper",qZNkKtp2ygwanMd7,5
light_heavyweight,93,Black_Cat,Bard,Army's Paeon,212000-212605.png,20,Joshu Ais,286.99350208968355,JP,,False,403.727,"Astrologian,Dragoon,Gunbreaker,LimitBreak,Ninja,Paladin,Pictomancer,Scholar",mhc3MrfJC917LvP4,1
light_heavyweight,93,Black_Cat,Ninja,Dokumori,212000-212920.png,1,Flosche Jin,3230.586186513866,JP,,False,393.021,"Astrologian,Dancer,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Scholar",qt9F1AgPQWymCnbM,34
light_heavyweight,93,Black_Cat,Ninja,Dokumori,212000-212920.png,2,Flosche Jin,3220.5523119364716,JP,,False,390.62,"Astrologian,Dancer,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Scholar",qt9F1AgPQWymCnbM,28
light_heavyweight,93,Black_Cat,Ninja,Dokumori,212000-212920.png,3,Flosche Jin,3214.621032252589,JP,Ifrit,True,390.518,"Astrologian,Dancer,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Scholar",BpA819vTnRWqGQP7,21
light_heavyweight,93,Black_Cat,Ninja,Dokumori,212000-212920.png,4,隐隐江楼,3206.470644382024,CN,,False,388.289,"Astrologian,Bard,DarkKnight,DarkKnight,Dragoon,LimitBreak,Pictomancer,Scholar",49zQpqGHLmfkwW6y,15
light_heavyweight,93,Black_Cat,Ninja,Dokumori,212000-212920.png,5,跳斬·,3206.370826534615,CN,,False,389.633,"Astrologian,Bard,DarkKnight,DarkKnight,LimitBreak,Pictomancer,Samurai,Scholar",7JCTVdYgbhtkRnmN,2
